50,96.2764553664,882.220613949,Pluripotent,0,1,0,1,1
51,162.233092702,693.858914353,Pluripotent,1,1,1,1,0
52,265.533771276,699.91465055,Pluripotent,1,1,1,1,1
53,381.018189559,131.960168624,Pluripotent,1,1,0,1,0
54,961.094964006,936.377852193,Pluripotent,0,0,1,0,1
55,314.395219263,249.558220917,Pluripotent,1,1,1,0,0
56,410.960479498,52.6592909554,Pluripotent,1,1,1,0,0
57,566.905736466,455.542851968,Pluripotent,0,0,0,1,0
58,787.601699325,90.3910624695,Pluripotent,1,1,0,1,0
59,612.86257833,864.725445052,Pluripotent,1,1,1,1,1
60,71.3625306817,386.163892078,Pluripotent,1,0,1,1,1
61,454.725560262,436.155978121,Pluripotent,0,0,0,1,0
62,578.841888375,449.230583687,Pluripotent,1,0,1,1,0
63,560.368183056,733.367835276,Pluripotent,0,0,0,1,0
64,91.2601013362,883.318669716,Pluripotent,0,1,0,1,0
65,939.701639951,257.686404517,Pluripotent,1,1,1,0,1
66,168.95575,851.271373008,Pluripotent,0,0,1,0,1
67,455.206900733,777.566212576,Pluripotent,0,0,1,0,1
68,126.555113987,583.728801888,Pluripotent,1,1,1,1,1
69,391.907904152,385.345232348,Pluripotent,1,1,1,0,1
70,933.108911567,537.850738431,Pluripotent,0,0,0,0,1
71,950.048535575,302.936606913,Pluripotent,0,1,1,0,1
72,912.154017097,772.659693041,Pluripotent,1,1,0,0,0
73,726.772844914,222.225383537,Pluripotent,0,0,1,1,1
74,349.218619756,857.55014578,Pluripotent,0,0,1,0,0
75,942.759611993,179.179280451,Pluripotent,1,0,0,0,0
76,392.173388658,976.236499403,Pluripotent,1,1,1,1,0
77,632.454947235,130.387292637,Pluripotent,1,0,1,0,0
78,680.684247757,248.265201837,Pluripotent,0,0,0,0,0
79,500.718561828,469.111211526,Pluripotent,1,1,0,1,0
80,617.231647959,403.836001202,Pluripotent,1,1,1,1,1
81,300.629997228,840.138426245,Pluripotent,0,1,0,0,1
82,3.0058056446,93.707615151,Pluripotent,1,1,0,1,1
83,382.54124023,294.19610171,Pluripotent,1,0,0,0,0
84,544.193174166,419.00405133,Pluripotent,0,1,1,0,0
85,211.681674242,452.115896235,Pluripotent,0,1,1,0,0
86,892.1127122,527.559174228,Pluripotent,1,0,1,1,0
87,536.093184646,138.786883597,Pluripotent,1,0,1,0,1
88,803.107004127,517.589111507,Pluripotent,1,1,1,0,0
89,461.152459543,674.502458317,Pluripotent,0,0,0,0,0
90,494.53946827,850.686914749,Pluripotent,0,1,1,1,1
91,270.949053303,886.157702901,Pluripotent,0,0,1,1,0
92,767.460629887,887.183958298,Pluripotent,0,1,0,1,1
93,143.565221409,271.33461639,Pluripotent,0,1,0,0,0
94,488.560380896,738.551668108,Pluripotent,1,1,0,0,1
95,210.780684371,239.34020296,Pluripotent,1,0,1,0,0
96,341.881253724,751.923855758,Pluripotent,0,0,1,0,1
97,361.399462668,821.577212418,Pluripotent,1,1,0,1,0
98,581.974816853,954.467278462,Pluripotent,1,1,0,1,0
99,13.7089809031,627.84571003,Pluripotent,1,0,0,1,0
100,359.509023019,338.683000504,Pluripotent,1,0,1,1,0
101,847.017263401,116.902323261,Pluripotent,1,1,1,0,0
102,409.85315937,332.819984796,Pluripotent,0,0,1,0,1
103,478.186845449,481.424073006,Pluripotent,1,0,1,0,0
104,631.69903918,447.942805545,Pluripotent,0,1,1,0,0
105,578.487404832,18.2874625136,Pluripotent,0,0,1,0,0
106,387.878685313,187.889945544,Pluripotent,1,1,0,0,0
107,190.339250044,338.003304619,Pluripotent,1,1,0,0,0
108,99.0437653622,925.184441871,Pluripotent,0,0,1,1,1
109,990.355976924,968.924214332,Pluripotent,0,1,0,1,1
110,684.00717663,810.674945646,Pluripotent,0,1,0,0,0
111,596.103714933,88.5055563822,Pluripotent,0,0,1,0,1
112,762.842042207,669.373532888,Pluripotent,0,0,1,0,1
113,48.4933327718,392.029605402,Pluripotent,0,1,0,0,1
114,637.811295574,389.557669955,Pluripotent,1,1,1,0,0
115,903.504413934,327.875846392,Pluripotent,1,1,0,0,1
116,218.837900486,854.176906481,Pluripotent,0,0,0,0,1
117,824.555251262,804.618986761,Pluripotent,0,0,1,0,0
118,251.898509538,1.95906552777,Pluripotent,0,0,1,1,0
119,482.624163884,952.390227736,Pluripotent,0,1,1,1,1
120,532.322020473,456.570441642,Pluripotent,1,1,1,0,1
121,951.529839682,271.314180202,Pluripotent,0,1,0,0,0
122,869.19674903,842.414606353,Pluripotent,1,1,0,0,0
123,318.992164812,136.640735646,Pluripotent,1,1,1,0,1
124,973.494099453,56.4114065548,Pluripotent,0,0,1,1,1
125,263.368599304,873.846640828,Pluripotent,1,1,0,0,1
126,493.137448992,613.711748359,Pluripotent,0,1,1,1,0
127,886.511559242,474.187967369,Pluripotent,0,0,0,1,1
128,519.528211379,421.027573697,Pluripotent,0,1,0,0,0
129,254.707525263,879.560294859,Pluripotent,1,0,0,1,0
130,141.368701776,204.999084248,Pluripotent,1,1,0,0,1
131,957.261874357,73.9944362966,Pluripotent,1,0,1,0,0
132,381.111480143,178.974780243,Pluripotent,1,0,1,1,1
133,985.571345991,122.621500189,Pluripotent,1,1,0,1,1
134,34.639388716,407.160886678,Pluripotent,0,1,0,0,0
135,383.465969395,587.32932615,Pluripotent,0,0,1,1,0
136,919.133569757,717.696174306,Pluripotent,0,1,1,0,0
137,937.466997015,828.551260141,Pluripotent,0,0,0,1,1
138,187.342643006,381.966099353,Pluripotent,0,0,1,0,1
139,531.727195543,308.677695581,Pluripotent,1,1,1,1,1
140,505.879073544,546.735324141,Pluripotent,1,1,1,1,0
141,808.329952561,919.254533726,Pluripotent,1,1,0,1,1
142,623.886859846,249.9189082,Pluripotent,1,0,0,1,1
143,105.195402525,135.344720765,Pluripotent,1,0,1,1,0
144,569.861504037,320.519691295,Pluripotent,0,1,1,0,0
145,523.449940524,833.703943546,Pluripotent,1,0,1,0,0
146,232.999770577,164.839898014,Pluripotent,1,1,0,1,0
147,188.048831952,954.997586852,Pluripotent,1,0,1,0,1
148,433.276676017,976.193462235,Pluripotent,1,1,1,1,0
149,88.6440183756,993.414064389,Pluripotent,0,1,0,1,1
150,343.042338485,381.021512949,Pluripotent,1,1,0,1,1
151,398.256162185,987.332345791,Pluripotent,1,0,1,0,1
152,226.632398621,270.638783874,Pluripotent,0,1,1,1,1
153,492.033793272,975.393227069,Pluripotent,0,1,0,0,1
154,395.463002908,189.841088659,Pluripotent,0,1,1,0,0
155,978.800150193,724.931750238,Pluripotent,0,1,1,0,1
156,934.054802437,210.313512782,Pluripotent,1,0,1,0,1
157,112.692633671,561.455734182,Pluripotent,1,1,0,1,0
158,123.738664099,447.045691107,Pluripotent,0,1,1,0,1
159,238.64228933,300.786312938,Pluripotent,0,1,0,1,1
160,273.908510592,272.921774272,Pluripotent,0,0,0,1,1
161,892.351388097,509.540064822,Pluripotent,1,1,0,0,0
162,116.000495305,316.447816032,Pluripotent,1,0,1,0,0
163,90.6025790088,361.44507813,Pluripotent,1,0,1,1,1
164,192.785245601,426.114184531,Pluripotent,1,0,1,0,0
165,196.222520006,377.784815082,Pluripotent,1,1,0,0,1
166,215.67968085,415.227229555,Pluripotent,0,0,0,1,0
167,508.639333702,547.130599522,Pluripotent,0,1,0,1,0
168,594.445765381,485.756962018,Pluripotent,0,1,1,0,0
169,560.111346794,557.971238535,Pluripotent,0,0,0,0,0
170,237.356581185,811.015699844,Pluripotent,1,0,1,0,0
171,512.874481485,649.507295306,Pluripotent,1,1,1,1,1
172,559.87884161,994.011374052,Pluripotent,1,1,0,0,1
173,774.345389597,995.541784378,Pluripotent,1,1,1,0,0
174,653.718489594,320.904508995,Pluripotent,0,0,0,0,1
175,256.932488832,937.517934318,Pluripotent,1,1,1,1,1
176,989.629107233,79.0917303006,Pluripotent,1,0,0,0,1
177,753.229260445,194.118995091,Pluripotent,0,1,1,0,0
178,410.8377173,598.145984619,Pluripotent,0,1,0,1,1
179,419.94996166,709.167501005,Pluripotent,1,0,0,0,0
180,729.722710385,263.607685758,Pluripotent,0,1,1,0,1
181,712.127734081,882.956466636,Pluripotent,0,1,0,1,0
182,763.803358669,335.200705331,Pluripotent,1,0,0,0,1
183,149.372797947,811.369185203,Pluripotent,0,0,1,1,1
184,187.002511117,75.6253549279,Pluripotent,1,1,1,1,0
185,967.158049591,602.444361867,Pluripotent,0,1,0,0,0
186,895.546251327,23.4932850134,Pluripotent,0,0,1,0,1
187,143.236350478,783.770016029,Pluripotent,0,1,1,0,1
188,650.858635645,581.821404636,Pluripotent,1,1,1,0,1
189,319.025624347,302.221405368,Pluripotent,0,0,0,0,0
190,310.052254682,165.213781467,Pluripotent,1,0,1,0,0
191,133.700265425,117.817074948,Pluripotent,0,1,1,0,1
192,497.182285789,971.040844184,Pluripotent,1,0,0,1,1
193,803.64935184,81.1221189142,Pluripotent,1,1,0,1,0
194,179.97034964,10.5743185362,Pluripotent,0,1,1,1,1
195,812.400290192,669.746165052,Pluripotent,0,0,1,1,1
196,674.065589612,514.549876653,Pluripotent,1,1,1,1,0
197,775.840956418,954.877222193,Pluripotent,0,0,1,0,0
198,190.489109901,11.637864619,Pluripotent,0,0,1,1,0
199,1.8605868195,413.613786606,Pluripotent,1,0,0,0,0
200,533.375699176,137.446571454,Pluripotent,1,1,1,0,1
201,600.419012133,925.240025035,Pluripotent,0,1,0,1,0
202,304.036255043,963.31585564,Pluripotent,1,0,1,1,0
203,890.295341436,944.557299539,Pluripotent,0,1,1,0,1
204,563.410114983,893.539408619,Pluripotent,1,1,0,1,1
205,630.71559185,584.753930445,Pluripotent,0,1,0,0,0
206,487.802699188,59.5210023709,Pluripotent,1,0,0,1,0
207,780.132959419,498.448500982,Pluripotent,1,1,0,1,0
208,665.72057145,950.218577453,Pluripotent,0,0,0,1,0
209,33.4599165634,518.058618279,Pluripotent,0,1,0,1,1
210,898.697330051,292.15400054,Pluripotent,1,0,1,0,0
211,86.2618599914,405.765398593,Pluripotent,0,1,1,0,0
212,138.828708581,20.947485102,Pluripotent,0,0,0,1,0
213,918.749457181,403.984417096,Pluripotent,0,0,0,0,0
214,971.390891692,761.202339516,Pluripotent,1,1,0,0,1
215,501.08376322,913.964439612,Pluripotent,0,1,1,0,1
216,690.933495714,794.661787272,Pluripotent,1,1,0,1,0
217,366.181157572,586.979532457,Pluripotent,1,1,0,1,0
218,209.812087127,597.523113115,Pluripotent,0,1,1,1,0
219,417.453069218,679.306326567,Pluripotent,1,1,0,1,1
220,387.048412675,807.90751231,Pluripotent,1,0,0,1,1
221,240.471132152,671.300913157,Pluripotent,0,1,1,0,0
222,931.990311076,182.718995695,Pluripotent,0,1,0,0,1
223,446.44108803,632.471566618,Pluripotent,0,1,1,0,1
224,280.676835124,567.747365798,Pluripotent,1,0,0,1,0
225,295.094088112,451.672890435,Pluripotent,0,1,0,1,0
226,664.675379052,704.045710409,Pluripotent,1,1,0,1,0
227,577.475304538,707.700466069,Pluripotent,1,1,1,0,1
228,709.514133948,108.663460806,Pluripotent,1,1,0,0,0
229,144.521589678,684.816539167,Pluripotent,0,0,1,1,1
230,597.888745437,865.283470492,Pluripotent,1,0,1,1,1
231,655.684704555,328.546834725,Pluripotent,0,1,1,1,0
232,674.090104135,502.893031145,Pluripotent,0,1,0,1,1
233,779.146967698,469.687766495,Pluripotent,0,0,0,0,1
234,102.760344765,216.329763834,Pluripotent,1,0,1,1,1
235,73.3658411764,476.523319778,Pluripotent,1,1,0,1,0
236,442.467938094,265.775490397,Pluripotent,0,0,1,0,0
237,367.892299553,155.378264774,Pluripotent,1,1,1,0,0
238,951.936574371,498.629555382,Pluripotent,0,1,0,0,1
239,610.904405151,268.027607984,Pluripotent,0,1,1,1,0
240,155.98667004,985.748354211,Pluripotent,0,0,0,1,1
241,783.390446574,786.408402228,Pluripotent,1,0,0,1,1
242,720.779793817,384.168921234,Pluripotent,1,1,1,0,0
243,922.402466887,626.721015343,Pluripotent,1,1,0,1,0
244,968.774835337,711.257916362,Pluripotent,1,1,1,1,0
245,961.693752048,449.402188573,Pluripotent,0,0,1,1,0
246,71.7045854754,714.151016759,Pluripotent,0,1,1,0,1
247,918.064902983,453.859165578,Pluripotent,0,1,1,0,1
248,784.563087385,997.969808271,Pluripotent,1,1,0,0,0
249,815.660743585,111.728481575,Pluripotent,0,0,0,1,0
250,912.305744804,918.532124494,Pluripotent,1,1,1,0,0
251,85.418684758,655.726731123,Pluripotent,1,0,1,0,0
252,704.515686446,674.3093935,Pluripotent,1,0,0,0,1
253,654.415847471,986.573743942,Pluripotent,1,1,0,1,0
254,906.038811157,71.1863624379,Pluripotent,0,1,1,0,0
255,180.853680419,857.184490104,Pluripotent,0,0,1,1,1
256,657.74233024,964.393953066,Pluripotent,0,1,1,1,0
257,37.7859497507,845.952335703,Pluripotent,1,1,0,1,0
258,883.874682385,583.847224513,Pluripotent,1,1,0,0,1
259,655.261082563,500.563552086,Pluripotent,0,0,1,1,0
260,472.635963422,816.134889466,Pluripotent,0,0,1,0,0
261,561.696742869,292.679734356,Pluripotent,1,1,1,1,0
262,282.680641613,266.759498928,Pluripotent,1,1,0,0,1
263,49.1101861943,993.383186092,Pluripotent,0,1,0,1,1
264,698.10095532,921.693150906,Pluripotent,1,1,1,1,0
265,292.901590751,446.558542991,Pluripotent,0,1,1,1,0
266,943.029259233,200.416231086,Pluripotent,1,1,1,0,0
267,819.915472372,737.955096062,Pluripotent,0,0,1,1,1
268,961.920563216,841.697596368,Pluripotent,1,1,0,1,1
269,853.32122156,273.40749313,Pluripotent,1,0,1,0,0
270,83.8497414052,114.555748709,Pluripotent,0,0,0,1,1
271,719.162275963,866.62424674,Pluripotent,0,0,1,1,0
272,327.331867775,70.9384864703,Pluripotent,0,0,0,0,0
273,712.507655774,293.148197139,Pluripotent,1,0,0,0,1
274,930.978515762,274.656604715,Pluripotent,0,1,1,0,0
275,125.135369219,859.267900265,Pluripotent,0,1,1,1,1
276,830.635468036,276.960587576,Pluripotent,1,1,0,0,0
277,932.758735337,459.233767045,Pluripotent,0,0,0,1,0
278,238.011577248,897.523546889,Pluripotent,0,1,1,1,0
279,122.448700711,581.832891865,Pluripotent,1,1,1,0,1
280,737.521481442,496.713772004,Pluripotent,0,0,1,1,1
281,433.81604084,414.444741082,Pluripotent,0,0,0,1,0
282,794.135711101,50.9155469921,Pluripotent,1,1,1,1,1
283,641.569617464,537.101022721,Pluripotent,0,1,0,1,1
284,187.906048341,73.3181947131,Pluripotent,1,1,0,0,1
285,589.483659959,343.37161646,Pluripotent,1,0,1,0,1
286,214.232495305,272.940036206,Pluripotent,1,0,1,0,0
287,116.256158003,236.597110613,Pluripotent,1,1,0,1,1
288,386.65903941,868.02087784,Pluripotent,0,1,0,0,0
289,576.374821065,353.970011943,Pluripotent,0,1,0,0,0
290,147.257703045,297.609254072,Pluripotent,1,0,0,1,1
291,761.706762349,495.324744325,Pluripotent,1,1,0,1,1
292,266.102993338,424.141633746,Pluripotent,0,1,1,0,1
293,523.931609799,240.523513935,Pluripotent,1,0,1,0,0
294,440.643558176,655.792751446,Pluripotent,0,0,1,0,1
295,804.801927442,0.696525816243,Pluripotent,0,0,1,1,1
296,462.276510247,912.786730405,Pluripotent,1,1,0,1,1
297,422.04486406,526.594348955,Pluripotent,1,0,0,1,1
298,593.697897995,269.119801683,Pluripotent,1,1,0,1,1
299,786.894217812,555.602118898,Pluripotent,0,1,0,1,1
300,153.74685033,386.378581965,Pluripotent,1,0,1,1,0
301,385.975147178,202.352796173,Pluripotent,1,0,1,0,0
302,604.438039646,482.776750091,Pluripotent,0,1,0,0,1
303,253.963121618,167.418587988,Pluripotent,0,0,0,0,0
304,380.576227381,683.442993744,Pluripotent,1,1,0,0,1
305,116.943665006,490.748133735,Pluripotent,1,1,0,1,1
306,825.324019023,848.864014553,Pluripotent,1,1,0,1,1
307,349.779467629,436.315048065,Pluripotent,0,0,1,1,0
308,403.149852707,873.097257604,Pluripotent,1,0,1,1,1
309,292.238001968,988.186683299,Pluripotent,1,1,0,1,0
310,205.291077198,599.797786724,Pluripotent,0,0,1,0,0
311,405.476203826,634.536956049,Pluripotent,0,1,1,1,1
312,10.8288971686,108.289708833,Pluripotent,0,1,0,1,1
313,697.081092222,231.417594198,Pluripotent,0,1,1,1,1
314,277.147140171,371.114000631,Pluripotent,1,0,1,0,1
315,127.22434042,271.30596143,Pluripotent,0,1,0,0,1
316,347.943187887,417.200149677,Pluripotent,0,0,0,0,1
317,251.309100886,584.460620795,Pluripotent,1,0,0,0,0
318,522.31442959,576.891845976,Pluripotent,0,1,0,0,1
319,187.821825834,417.569386575,Pluripotent,0,1,0,1,0
320,847.652022696,615.306296123,Pluripotent,1,1,1,1,0
321,400.221024171,249.580475601,Pluripotent,1,0,0,1,0
322,100.088941356,863.857493772,Pluripotent,1,1,0,1,0
323,396.871027069,922.711582921,Pluripotent,0,0,0,0,1
324,113.376005867,842.666144689,Pluripotent,1,0,0,1,1
325,836.098902156,646.957804751,Pluripotent,0,1,1,1,1
326,278.012506608,600.594783948,Pluripotent,0,1,0,0,1
327,316.990620926,849.220544493,Pluripotent,1,0,1,0,0
328,140.392416813,932.200225539,Pluripotent,1,1,1,1,1
329,354.671037947,530.035215454,Pluripotent,0,0,0,0,0
330,44.0912697523,384.729963071,Pluripotent,0,0,1,0,1
331,961.392028602,783.560409213,Pluripotent,1,1,1,0,1
332,502.900203339,398.782509024,Pluripotent,0,1,0,0,1
333,514.092969888,663.634149515,Pluripotent,0,1,0,1,0
334,757.389844078,537.840031109,Pluripotent,1,0,0,1,1
335,642.669683437,725.355150663,Pluripotent,0,0,0,0,1
336,612.463405696,862.433714949,Pluripotent,0,0,0,1,1
337,733.174243919,576.345090938,Pluripotent,0,1,1,0,1
338,864.967576845,914.320997571,Pluripotent,0,0,1,1,1
339,924.498900588,205.392230737,Pluripotent,0,0,1,1,1
340,74.889850155,820.475747844,Pluripotent,1,0,0,0,1
341,555.277594314,578.483626374,Pluripotent,1,1,1,1,1
342,994.330928296,956.52713756,Pluripotent,0,1,1,0,1
343,39.2837229032,402.94502274,Pluripotent,1,0,1,1,1
344,867.719533187,690.80100375,Pluripotent,0,0,0,1,0
345,442.142220762,760.353241242,Pluripotent,1,1,0,1,1
346,616.688933612,561.767258668,Pluripotent,1,0,0,0,0
347,610.361371835,19.4425974318,Pluripotent,0,0,0,1,0
348,730.008834696,940.906773066,Pluripotent,1,0,1,0,1
349,158.4479176,345.53626926,Pluripotent,0,0,1,0,1
350,191.48434678,742.326050458,Pluripotent,1,1,0,0,1
351,138.829173602,298.377794717,Pluripotent,1,1,0,0,1
352,916.741270437,261.436607549,Pluripotent,1,0,1,0,0
353,874.09759858,518.874743968,Pluripotent,0,1,1,1,1
354,852.296833645,373.838062207,Pluripotent,0,1,0,1,0
355,406.204881411,861.019439077,Pluripotent,0,1,1,0,1
356,546.354289257,810.885307798,Pluripotent,0,0,1,1,0
357,894.761738645,221.337603944,Pluripotent,1,0,0,1,0
358,607.478821676,95.7136856946,Pluripotent,0,0,0,1,0
359,989.890273398,579.10118924,Pluripotent,1,0,0,0,1
360,35.7140991708,886.697002632,Pluripotent,1,0,0,1,0
361,533.608694137,113.233087487,Pluripotent,0,1,0,1,1
362,404.491023439,200.194093956,Pluripotent,0,0,1,0,0
363,267.340799184,738.833448839,Pluripotent,1,1,0,0,0
364,308.533189834,561.572934228,Pluripotent,1,0,0,1,1
365,958.897316344,464.391277842,Pluripotent,1,0,0,1,0
366,31.9795922007,817.489429412,Pluripotent,0,1,1,1,0
367,576.504303314,187.944832793,Pluripotent,0,1,1,0,1
368,136.213356709,65.4526324778,Pluripotent,1,0,0,1,1
369,683.62224625,813.178175795,Pluripotent,0,1,1,1,1
370,473.558892703,510.082767985,Pluripotent,0,0,1,0,1
371,26.7157175979,186.60744472,Pluripotent,0,1,0,1,0
372,749.408543185,617.991321522,Pluripotent,1,0,1,1,1
373,537.602612322,634.296791372,Pluripotent,0,0,1,0,1
374,190.016021299,65.3620478251,Pluripotent,1,1,1,0,0
375,383.080967821,567.948062601,Pluripotent,1,1,0,1,1
376,844.716157677,535.802080023,Pluripotent,0,0,1,1,0
377,588.609928353,182.280968081,Pluripotent,1,1,1,1,0
378,154.29990666,297.141568581,Pluripotent,0,0,0,0,1
379,931.570870014,217.791943265,Pluripotent,0,1,0,1,1
380,290.925084546,763.676467671,Pluripotent,0,1,1,0,0
381,578.467697528,510.425124851,Pluripotent,1,0,0,0,0
382,461.742685412,123.590770142,Pluripotent,0,0,1,0,0
383,444.997763694,856.919311437,Pluripotent,1,1,0,1,0
384,500.345642725,433.018102115,Pluripotent,1,0,1,0,1
385,503.925105574,754.303819561,Pluripotent,1,0,1,0,0
386,650.656488146,185.415602241,Pluripotent,1,0,0,1,1
387,743.787516425,184.916124563,Pluripotent,0,1,0,1,1
388,752.074076666,504.260884854,Pluripotent,0,0,0,1,1
389,496.673308699,301.496848842,Pluripotent,1,1,0,0,1
390,369.734305744,558.970020739,Pluripotent,1,0,1,1,0
391,360.108487203,833.596228673,Pluripotent,0,1,0,0,1
392,905.441331546,870.64780304,Pluripotent,0,0,1,0,1
393,976.036342914,703.70735651,Pluripotent,0,1,0,1,0
394,520.942405215,304.53316723,Pluripotent,1,0,1,0,1
395,773.791660623,640.703294175,Pluripotent,0,1,0,0,1
396,347.724248762,790.108516707,Pluripotent,0,1,0,0,0
397,465.731317142,375.203913402,Pluripotent,1,0,0,0,1
398,108.76879957,768.545131078,Pluripotent,1,0,1,0,0
399,205.697352362,425.997075513,Pluripotent,1,0,0,1,1
400,545.583262253,861.644661451,Pluripotent,1,1,1,1,0
401,395.34972738,874.122567336,Pluripotent,1,1,0,1,1
402,264.063190471,495.216073001,Pluripotent,1,0,1,1,0
403,439.785072463,473.538381229,Pluripotent,1,0,1,1,1
404,867.558487205,182.236933413,Pluripotent,1,0,1,1,1
405,785.598230582,98.974813701,Pluripotent,1,1,0,0,1
406,28.7024608907,833.70147985,Pluripotent,1,0,1,1,0
407,777.117216669,21.7368994395,Pluripotent,0,0,1,1,0
408,775.801003157,244.941435437,Pluripotent,1,0,1,1,1
409,514.150402111,368.622391519,Pluripotent,1,1,1,0,1
410,930.676553787,185.217641494,Pluripotent,0,1,0,1,1
411,739.881627753,245.008148586,Pluripotent,0,1,1,0,1
412,90.2188634987,364.309103645,Pluripotent,1,0,1,1,0
413,955.875382713,635.460294626,Pluripotent,0,1,1,1,0
414,303.016748378,439.157692071,Pluripotent,0,1,1,1,1
415,147.927243831,446.436189803,Pluripotent,1,0,1,1,1
416,993.772020172,490.622263071,Pluripotent,1,1,0,0,1
417,791.878751839,582.315834369,Pluripotent,1,0,1,1,1
418,132.586438476,103.122397176,Pluripotent,0,1,0,1,0
419,68.4306957439,489.92603031,Pluripotent,1,0,0,1,1
420,543.090208999,283.819486752,Pluripotent,0,0,0,0,1
421,562.297558074,990.66776509,Pluripotent,0,1,0,1,1
422,272.610474369,287.664671889,Pluripotent,0,0,1,0,0
423,442.875606825,208.506286122,Pluripotent,0,0,0,0,1
424,261.524259255,899.313035968,Pluripotent,1,0,1,0,0
425,262.117086502,718.64552797,Pluripotent,0,0,0,1,0
426,150.381624811,731.844794896,Pluripotent,0,0,1,1,1
427,494.073695292,139.617780617,Pluripotent,0,0,0,0,1
428,740.253135482,46.7318265124,Pluripotent,1,0,0,0,0
429,738.330849853,912.011250495,Pluripotent,0,0,0,1,1
430,462.792597587,280.165078811,Pluripotent,0,0,0,0,0
431,144.483650779,306.237801273,Pluripotent,0,1,1,1,0
432,346.090917301,893.474209646,Pluripotent,1,0,0,0,1
433,604.219925822,846.351357067,Pluripotent,1,1,0,0,1
434,957.420151785,419.441663685,Pluripotent,0,0,0,0,1
435,865.971977167,945.698291735,Pluripotent,0,0,0,0,0
436,834.317027188,738.789983562,Pluripotent,1,0,1,1,0
437,883.764557327,258.460327159,Pluripotent,1,1,1,1,0
438,177.518623285,803.742718984,Pluripotent,1,0,0,1,0
439,722.344140249,972.514329513,Pluripotent,1,1,1,0,0
440,658.261844323,474.212084526,Pluripotent,0,1,0,0,0
441,903.304111781,972.276738065,Pluripotent,0,1,1,1,0
442,750.403932177,181.573162727,Pluripotent,1,1,1,1,1
443,975.543907639,850.424864251,Pluripotent,1,0,0,0,0
444,568.80080005,893.629120657,Pluripotent,1,1,0,1,1
445,421.724037799,87.5521742831,Pluripotent,1,1,1,0,0
446,299.466029017,803.56494139,Pluripotent,0,1,1,1,0
447,992.715424203,418.187039294,Pluripotent,0,0,0,1,1
448,398.719460583,920.026619539,Pluripotent,1,1,0,1,1
